zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info2String,info6String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,info3String,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.listing_sub_type.is_comingSoon,hdpData.homeInfo.priceChange,hdpData.homeInfo.unit,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,hdpData.homeInfo.videoCount,hdpData.homeInfo.priceReduction,builderName,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,variableData.data.isRead,variableData.data.isFresh,hdpData.homeInfo.listing_sub_type.is_foreclosure,communityName,hdpData.homeInfo.providerListingID,minBeds,minBaths,minArea,lotId,buildingName,buildingId,isBuilding,canSaveBuilding,unitCount,hdpData.homeInfo.listing_sub_type.is_bankOwned,plid,isCdpResult,isComingSoonCommunity
6410609,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9f018f1f57ac2294ef6f4fd464069b5d-p_e.jpg,True,/homedetails/3122-Ashel-St-Raleigh-NC-27612/6410609_zpid/,FOR_SALE,House for sale,"$1,200,000",$1.20M,"3122 Ashel St, Raleigh, NC 27612",4.0,3.0,2899.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,False,,False,False,,,,221510000.0,35.825752,-78.667694,3D_HOME,3D Tour,6410609.0,3122 Ashel St,27612,Raleigh,NC,35.825752,-78.667694,1200000.0,3.0,4.0,2899.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,1200000.0,221510000.0,True,False,False,USD,USA,840804.0,0.43,acres,False,1280300.0,5127.0,,,,https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6280026,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b472d30656eade4cb78979a9b13d5e48-p_e.jpg,True,/homedetails/3845-Hoodridge-Ln-Mint-Hill-NC-28227/6280026_zpid/,FOR_SALE,House for sale,"$769,000",$769K,"3845 Hoodridge Ln, Mint Hill, NC 28227",4.0,4.0,3454.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,ProStead Realty,231504000.0,35.16185,-80.66241,,,6280026.0,3845 Hoodridge Ln,28227,Mint Hill,NC,35.16185,-80.66241,769000.0,4.0,4.0,3454.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,769000.0,231504000.0,True,False,False,USD,USA,663900.0,0.9,acres,False,782800.0,3751.0,,,,https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10817990,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/168b3d757cdcf00c50738f248ca19318-p_e.jpg,True,/homedetails/136-Eagle-Point-Rd-Cross-SC-29436/10817990_zpid/,FOR_SALE,House for sale,"$399,900",$400K,"136 Eagle Point Rd, Cross, SC 29436",3.0,2.0,1323.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,1641873000.0,33.324913,-80.147736,,,10817990.0,136 Eagle Point Rd,29436,Cross,SC,33.324913,-80.147736,399900.0,2.0,3.0,1323.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,399900.0,1641873000.0,True,False,False,USD,USA,171400.0,0.32999999999999996,acres,False,381700.0,1650.0,,,,https://photos.zillowstatic.com/fp/b6930a702aee32ef98390c7c04c54c37-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54313094,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/54e6feee089adc95dab26c94b5e1595f-p_e.jpg,True,/homedetails/445-Wayne-Dr-Wilmington-NC-28403/54313094_zpid/,FOR_SALE,House for sale,"$850,000",$850K,"445 Wayne Drive, Wilmington, NC 28403",4.0,3.0,3127.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Intracoastal Realty Corp,344904000.0,34.231167,-77.9079,,,54313094.0,445 Wayne Drive,28403,Wilmington,NC,34.231167,-77.9079,850000.0,3.0,4.0,3127.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,850000.0,344904000.0,True,False,False,USD,USA,651300.0,1.49,acres,False,875800.0,4217.0,,,,https://photos.zillowstatic.com/fp/d94cd48c5d33500a1347b590f4ea563c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11670917,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ee3012e800b0224c69ab64c4b02fddcd-p_e.jpg,True,/homedetails/615-Evelyn-Dr-Columbia-SC-29210/11670917_zpid/,FOR_SALE,House for sale,"$217,000",$217K,"615 Evelyn Dr, Columbia, SC 29210",3.0,3.0,1542.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,9836161000.0,34.05275,-81.120346,PRICE_REDUCTION,"$7,900 (May 16)",11670917.0,615 Evelyn Dr,29210,Columbia,SC,34.05275,-81.120346,217000.0,3.0,3.0,1542.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,217000.0,9836161000.0,True,False,False,USD,USA,97700.0,0.42000000000000004,acres,False,209000.0,1575.0,,,,,1715842800000.0,,-7900.0,,,,,"$7,900 (May 16)",,,,,,,,,,,,,,,,,,,,,
6196772,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/cfa710667adeaec5f155422e3214ef74-p_e.jpg,True,/homedetails/5822-Mullis-Rd-Charlotte-NC-28215/6196772_zpid/,FOR_SALE,House for sale,"$385,000",$385K,"5822 Mullis Rd, Charlotte, NC 28215",4.0,2.0,1721.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,,,DASH Carolina,231504000.0,35.256477,-80.74703,SHOWCASE,Showcase,6196772.0,5822 Mullis Rd,28215,Charlotte,NC,35.256477,-80.74703,385000.0,2.0,4.0,1721.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,385000.0,231504000.0,True,False,False,USD,USA,326000.0,0.48,acres,True,390700.0,2005.0,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64947601,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/79f345e6a6f12f04f56190ed05a5bc88-p_e.jpg,True,/homedetails/1317-Wyndmere-Hills-Ln-Matthews-NC-28105/64947601_zpid/,FOR_SALE,House for sale,"$2,300,000",$2.30M,"1317 Wyndmere Hills Ln, Matthews, NC 28105",5.0,6.0,6430.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,,EXP Realty LLC,58704000.0,35.10931,-80.75726,3D_HOME,3D Tour,64947601.0,1317 Wyndmere Hills Ln,28105,Matthews,NC,35.10931,-80.75726,2300000.0,6.0,5.0,6430.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,2300000.0,58704000.0,True,False,False,USD,USA,1858900.0,0.63,acres,False,,,,,,https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92998717,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1f850735fb7da17560e981d6a1255612-p_e.jpg,True,/homedetails/901-Eastham-Ct-SW-Ocean-Isle-Beach-NC-28469/92998717_zpid/,FOR_SALE,House for sale,"$342,000",$342K,"901 Eastham Court SW, Ocean Isle Beach, NC 28469",3.0,2.0,1472.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,,PROACTIVE Real Estate,249959000.0,33.92053,-78.48855,3D_HOME,3D Tour,92998717.0,901 Eastham Court SW,28469,Ocean Isle Beach,NC,33.92053,-78.48855,342000.0,2.0,3.0,1472.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,342000.0,249959000.0,True,False,False,USD,USA,309440.0,9147.6,sqft,False,342900.0,1949.0,,,,https://photos.zillowstatic.com/fp/d94cd48c5d33500a1347b590f4ea563c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6534767,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6d1e12c85aa6fec0a52e591ee6ec1bd7-p_e.jpg,True,/homedetails/501-Pate-St-Apex-NC-27502/6534767_zpid/,FOR_SALE,House for sale,"$515,000",$515K,"501 Pate St, Apex, NC 27502",3.0,3.0,1662.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,False,,False,False,,,,246964000.0,35.736465,-78.85247,3D_HOME,3D Tour,6534767.0,501 Pate St,27502,Apex,NC,35.736465,-78.85247,515000.0,3.0,3.0,1662.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,515000.0,246964000.0,True,False,False,USD,USA,302747.0,0.27999999999999997,acres,False,548000.0,2098.0,,,,https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51461223,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/974f2c551ac93ceaa8a6d85212721175-p_e.jpg,True,/homedetails/238-Candle-Ct-NW-Concord-NC-28027/51461223_zpid/,FOR_SALE,House for sale,"$299,000",$299K,"238 Candle Ct NW, Concord, NC 28027",3.0,2.0,1254.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,COMPASS,231504000.0,35.40978,-80.63528,,,51461223.0,238 Candle Ct NW,28027,Concord,NC,35.40978,-80.63528,299000.0,2.0,3.0,1254.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,299000.0,231504000.0,True,False,False,USD,USA,139410.0,0.26,acres,False,304200.0,1749.0,,,,https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69204608,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/c76d481cc45bd02ed4dca515369eb5d6-p_e.jpg,True,/homedetails/2610-Turning-Leaf-Ln-Dalzell-SC-29040/69204608_zpid/,FOR_SALE,House for sale,"$285,000",$285K,"2610 Turning Leaf Ln, Dalzell, SC 29040",3.0,2.0,2180.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Slate Realty LLC,170474000.0,33.99888,-80.4749,,,69204608.0,2610 Turning Leaf Ln,29040,Dalzell,SC,33.99888,-80.4749,285000.0,2.0,3.0,2180.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,285000.0,170474000.0,True,False,False,USD,USA,213804.0,1.23,acres,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6433491,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4a67e25d990ccf0b8bfdd0ebea5065ca-p_e.jpg,True,/homedetails/219-Marilyn-Cir-Cary-NC-27513/6433491_zpid/,FOR_SALE,House for sale,"$550,000",$550K,"219 Marilyn Cir, Cary, NC 27513",3.0,3.0,2219.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,244055000.0,35.76937,-78.81465,,,6433491.0,219 Marilyn Cir,27513,Cary,NC,35.76937,-78.81465,550000.0,3.0,3.0,2219.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,550000.0,244055000.0,True,False,False,USD,USA,333290.0,0.6,acres,False,560900.0,2450.0,,,,https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74951947,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0ea76c3a07257e19dc3c6c729dadb35e-p_e.jpg,True,/homedetails/482-Jamestown-Rd-Pittsboro-NC-27312/74951947_zpid/,FOR_SALE,House for sale,"$550,000",$550K,"482 Jamestown Rd, Pittsboro, NC 27312",3.0,3.0,2412.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,313644000.0,35.841442,-79.146355,OPEN_HOUSE,Open: Sun. 1-3pm,74951947.0,482 Jamestown Rd,27312,Pittsboro,NC,35.841442,-79.146355,550000.0,3.0,3.0,2412.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,550000.0,313644000.0,True,False,False,USD,USA,350962.0,1.0,acres,False,562300.0,3099.0,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71263483,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/31caf13077e0f7f447512092851c2376-p_e.jpg,True,/homedetails/246-Polo-Hill-Rd-Columbia-SC-29223/71263483_zpid/,FOR_SALE,House for sale,"$274,900",$275K,"246 Polo Hill Rd, Columbia, SC 29223",3.0,3.0,2284.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,2754070000.0,34.099174,-80.903366,PRICE_REDUCTION,"$5,000 (May 20)",71263483.0,246 Polo Hill Rd,29223,Columbia,SC,34.099174,-80.903366,274900.0,3.0,3.0,2284.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,274900.0,2754070000.0,True,False,False,USD,USA,204100.0,8712.0,sqft,False,269600.0,1900.0,,,,,1716188400000.0,,-5000.0,,,,,"$5,000 (May 20)",,,,,,,,,,,,,,,,,,,,,
80200677,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5937556d2aa7b57d245ee3424574c381-p_e.jpg,True,/homedetails/224-Patrick-Ave-SW-Concord-NC-28025/80200677_zpid/,FOR_SALE,House for sale,"$242,000",$242K,"224 Patrick Ave SW, Concord, NC 28025",3.0,3.0,1796.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Fathom Realty NC LLC,37988304000.0,35.3504,-80.58167,PRICE_REDUCTION,"$37,500 (May 31)",80200677.0,224 Patrick Ave SW,28025,Concord,NC,35.3504,-80.58167,242000.0,3.0,3.0,1796.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,242000.0,37988304000.0,True,False,False,USD,USA,184030.0,0.24,acres,False,,1999.0,,,,https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,1717138800000.0,,-37500.0,,,,,"$37,500 (May 31)",,,,,,,,,,,,,,,,,,,,,
167055956,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3e811383f3ecc9287bf83d93c348b995-p_e.jpg,True,/homedetails/1334-S-Wendover-Rd-Charlotte-NC-28211/167055956_zpid/,FOR_SALE,Townhouse for sale,"$750,000",$750K,"1334 S Wendover Rd, Charlotte, NC 28211",4.0,4.0,2488.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Savvy + Co Real Estate,317904000.0,35.182056,-80.81232,,,167055956.0,1334 S Wendover Rd,28211,Charlotte,NC,35.182056,-80.81232,750000.0,4.0,4.0,2488.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,750000.0,317904000.0,True,False,False,USD,USA,706800.0,0.19,acres,False,797900.0,4075.0,,,,https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49999000,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7d4987d7364b5380896a7c174db4c65a-p_e.jpg,True,/homedetails/5204-Longwood-Dr-Durham-NC-27713/49999000_zpid/,FOR_SALE,House for sale,"$550,000",$550K,"5204 Longwood Dr, Durham, NC 27713",4.0,3.0,2364.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,271206000.0,35.93042,-78.940895,,,49999000.0,5204 Longwood Dr,27713,Durham,NC,35.93042,-78.940895,550000.0,3.0,4.0,2364.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,550000.0,271206000.0,True,False,False,USD,USA,276151.0,0.26,acres,False,584200.0,2800.0,,,,https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103763282,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6dd5f05408977099a3d05b0e50f7729a-p_e.jpg,True,/homedetails/337-Covenant-Rock-Ln-Holly-Springs-NC-27540/103763282_zpid/,FOR_SALE,House for sale,"$525,000",$525K,"337 Covenant Rock Ln, Holly Springs, NC 27540",5.0,3.0,2925.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,False,,False,False,,,,388263000.0,35.64086,-78.85871,3D_HOME,3D Tour,103763282.0,337 Covenant Rock Ln,27540,Holly Springs,NC,35.64086,-78.85871,525000.0,3.0,5.0,2925.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,525000.0,388263000.0,True,False,False,USD,USA,360762.0,9583.2,sqft,False,532000.0,2700.0,,,,https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54290036,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/30b6620aa544230f6c306dd32cc26653-p_e.jpg,True,/homedetails/7617-Lost-Tree-Rd-Wilmington-NC-28411/54290036_zpid/,FOR_SALE,House for sale,"$679,000",$679K,"7617 Lost Tree Road, Wilmington, NC 28411",4.0,3.0,2726.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Coldwell Banker Sea Coast Advantage,261376000.0,34.281887,-77.80787,,,54290036.0,7617 Lost Tree Road,28411,Wilmington,NC,34.281887,-77.80787,679000.0,3.0,4.0,2726.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,679000.0,261376000.0,True,False,False,USD,USA,361000.0,0.48,acres,False,686900.0,3340.0,,,,https://photos.zillowstatic.com/fp/d94cd48c5d33500a1347b590f4ea563c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11154912,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ec695e52a87ae835e1647626e085d1f1-p_e.jpg,True,/homedetails/7072-Horseshoe-Cir-Conway-SC-29527/11154912_zpid/,FOR_SALE,House for sale,"$100,000",$100K,"7072 Horseshoe Circle, Conway, SC 29527",3.0,1.0,936.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,"Garden City Realty, Inc",1122005000.0,33.700623,-79.11149,,,11154912.0,7072 Horseshoe Circle,29527,Conway,SC,33.700623,-79.11149,100000.0,1.0,3.0,936.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,100000.0,1122005000.0,True,False,False,USD,USA,77100.0,1.03,acres,False,91600.0,1300.0,,,,https://photos.zillowstatic.com/fp/aae83c847996d2e5c27ac22af33e3db1-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6531872,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/631309277f9fa6f6c690755de3c22f04-p_e.jpg,True,/homedetails/6004-Swales-Way-Raleigh-NC-27603/6531872_zpid/,FOR_SALE,House for sale,"$375,000",$375K,"6004 Swales Way, Raleigh, NC 27603",3.0,3.0,1477.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,216147000.0,35.612,-78.63767,OPEN_HOUSE,Open: Sun. 2-4pm,6531872.0,6004 Swales Way,27603,Raleigh,NC,35.612,-78.63767,375000.0,3.0,3.0,1477.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,375000.0,216147000.0,True,False,False,USD,USA,204283.0,0.6900000000000001,acres,False,386000.0,1877.0,True,Sun. 2-4pm,"[{'open_house_start': 1717362000000, 'open_house_end': 1717369200000}]",https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78267448,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/be93fa2271c381c36ed33c37aaf4621d-p_e.jpg,True,/homedetails/5717-Pine-St-NE-Winnabow-NC-28479/78267448_zpid/,FOR_SALE,Home for sale,"$259,000",$259K,"5717 Pine Street NE, Winnabow, NC 28479",4.0,2.0,2035.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Coldwell Banker Sea Coast Advantage-Leland,210966000.0,34.130688,-78.13903,,,78267448.0,5717 Pine Street NE,28479,Winnabow,NC,34.130688,-78.13903,259000.0,2.0,4.0,2035.0,MANUFACTURED,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,259000.0,210966000.0,True,False,False,USD,USA,107710.0,2.65,acres,False,261300.0,2461.0,,,,https://photos.zillowstatic.com/fp/d94cd48c5d33500a1347b590f4ea563c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107080563,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/510ab3dbbd95cd09307d60028487ddcb-p_e.jpg,True,/homedetails/1711-Wilshire-Blvd-N-Wilson-NC-27893/107080563_zpid/,FOR_SALE,House for sale,"$240,000",$240K,"1711 Wilshire Boulevard N, Wilson, NC 27893",4.0,2.0,1809.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,"Chesson Agency, eXp Realty",435552000.0,35.750736,-77.92448,,,107080563.0,1711 Wilshire Boulevard N,27893,Wilson,NC,35.750736,-77.92448,240000.0,2.0,4.0,1809.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,240000.0,435552000.0,True,False,False,USD,USA,123095.0,0.53,acres,False,239200.0,1700.0,,,,https://photos.zillowstatic.com/fp/d94cd48c5d33500a1347b590f4ea563c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106985910,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/62f65585745326f96f088158e442a379-p_e.jpg,True,/homedetails/205-Kendall-Ct-Raeford-NC-28376/106985910_zpid/,FOR_SALE,House for sale,"$249,900",$250K,"205 Kendall Ct, Raeford, NC 28376",3.0,2.0,1531.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by LPRMLS,DARK HORSE GROUP,LPT REALTY LLC,192566000.0,34.999027,-79.11158,,,106985910.0,205 Kendall Ct,28376,Raeford,NC,34.999027,-79.11158,249900.0,2.0,3.0,1531.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,249900.0,192566000.0,True,False,False,USD,USA,161070.0,0.44000000000000006,acres,False,251500.0,1800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11234520,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/54ffeb8e60c25b6d0bd9c48d6b991b38-p_e.jpg,True,/homedetails/284-Crout-Place-Rd-Lexington-SC-29073/11234520_zpid/,FOR_SALE,House for sale,"$139,500",$140K,"284 Crout Place Rd, Lexington, SC 29073",3.0,2.0,1647.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,298935000.0,33.884274,-81.33292,,,11234520.0,284 Crout Place Rd,29073,Lexington,SC,33.884274,-81.33292,139500.0,2.0,3.0,1647.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,139500.0,298935000.0,True,False,False,USD,USA,102915.0,3.5,acres,False,138700.0,1594.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54343232,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5bccc873ec5ee6a0192dbe3527213ee6-p_e.jpg,True,/homedetails/6501-River-Vista-Dr-Wilmington-NC-28412/54343232_zpid/,FOR_SALE,House for sale,"$799,000",$799K,"6501 River Vista Drive, Wilmington, NC 28412",5.0,5.0,2608.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Arth Real Estate Group LLC,767443000.0,34.116108,-77.92252,OPEN_HOUSE,Open: Sun. 12-2pm,54343232.0,6501 River Vista Drive,28412,Wilmington,NC,34.116108,-77.92252,799000.0,5.0,5.0,2608.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,799000.0,767443000.0,True,False,False,USD,USA,578800.0,0.78,acres,False,794900.0,4777.0,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",https://photos.zillowstatic.com/fp/d94cd48c5d33500a1347b590f4ea563c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
