zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info2String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.taxAssessedValue,info3String,hdpData.homeInfo.listing_sub_type.is_comingSoon,hdpData.homeInfo.unit,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,hdpData.homeInfo.listing_sub_type.is_bankOwned,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.priceChange,availabilityDate,variableData.data.isRead,variableData.data.isFresh,hdpData.homeInfo.priceReduction,hdpData.homeInfo.videoCount,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,minBeds,minBaths,minArea,buildingId,isBuilding,canSaveBuilding,unitCount
12442839,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/bcd4955eed47147175b35ad2581cd5f0-p_e.jpg,True,/homedetails/14014-Fitzwater-Dr-Nokesville-VA-20181/12442839_zpid/,FOR_SALE,House for sale,"$350,000",$350K,"14014 Fitzwater Dr, Nokesville, VA 20181",4.0,3.0,2028.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,2144475000,38.714108,-77.61205,,,12442839.0,14014 Fitzwater Dr,20181,Nokesville,VA,38.714108,-77.61205,350000.0,3.0,4.0,2028.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,362200.0,2949.0,True,False,False,FOR_SALE,350000.0,2144475000.0,True,False,False,USD,USA,7.459999999999999,acres,False,571700.0,,,,,,,,,,2024-05-08 00:00:00,,,,,,,,,,,,,,,
37088768,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0cbb36fd820d609e3e94e2b4514c9405-p_e.jpg,True,/homedetails/13770-Palmetto-Cir-13770-Germantown-MD-20874/37088768_zpid/,FOR_SALE,Townhouse for sale,"$180,000",$180K,"13770 Palmetto Cir #13770, Germantown, MD 20874",3.0,2.0,1135.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"Federa, Inc.",490756000,39.17437,-77.28393,,,37088768.0,13770 Palmetto Cir #13770,20874,Germantown,MD,39.17437,-77.28393,180000.0,2.0,3.0,1135.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,184900.0,2498.0,True,False,False,FOR_SALE,180000.0,490756000.0,True,False,False,USD,USA,,,False,196667.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,# 13770,,,,,,,,,,,,,,,,,,,,,,
2057110797,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/af5c3f91a7d4f928dbc1fc2e9c74375c-p_e.jpg,True,/homedetails/5626-Highland-Trl-Alderson-WV-24910/2057110797_zpid/,FOR_SALE,House for sale,"$355,000",$355K,"5626 Highland Trl, Alderson, WV 24910",3.0,3.0,,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Old Spruce Realty,58223000,37.753162,-80.555084,TIME_ON_INFO,16 hours ago,2057110797.0,5626 Highland Trl,24910,Alderson,WV,37.753162,-80.555084,355000.0,3.0,3.0,,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,317200.0,2348.0,True,False,False,FOR_SALE,355000.0,58223000.0,True,False,False,USD,USA,3.0,acres,False,,https://photos.zillowstatic.com/fp/a1e8e23bd37cdd66a2f9b2c842e2a172-zillow_web_48_23.jpg,,,,,,,1715929200000.0,-44999.0,,,False,"$44,999 (May 17)",,,,,,,,,,,,
55715644,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/39ffd2ff051ced746cf81b35573d737b-p_e.jpg,True,/homedetails/15199-Valley-Stream-Dr-Woodbridge-VA-22191/55715644_zpid/,FOR_SALE,Townhouse for sale,"$340,000",$340K,"15199 Valley Stream Dr, Woodbridge, VA 22191",3.0,3.0,1563.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Pearson Smith Realty LLC,317956000,38.62296,-77.27718,,,55715644.0,15199 Valley Stream Dr,22191,Woodbridge,VA,38.62296,-77.27718,340000.0,3.0,3.0,1563.0,TOWNHOUSE,FOR_SALE,-1.0,False,False,349000.0,2529.0,True,False,False,FOR_SALE,340000.0,317956000.0,True,False,False,USD,USA,2718.0,sqft,False,326300.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
351163656,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/09206c1fcc110103457e74bd045ee843-p_e.jpg,True,/homedetails/768-Hanging-Rock-Cir-New-Castle-VA-24127/351163656_zpid/,FOR_SALE,House for sale,"$399,000",$399K,"768 Hanging Rock Cir, New Castle, VA 24127",3.0,2.0,2304.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,333569000,37.574356,-80.18461,,,351163656.0,768 Hanging Rock Cir,24127,New Castle,VA,37.574356,-80.18461,399000.0,2.0,3.0,2304.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,399000.0,333569000.0,True,False,False,USD,USA,10.72,acres,False,,https://photos.zillowstatic.com/fp/7c4dfe723d5a67004c78f62b2a36412e-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
12464657,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b9b9817fac51eb5286b3a794a0d31c81-p_e.jpg,True,/homedetails/1302-Cobb-Ct-Woodbridge-VA-22191/12464657_zpid/,FOR_SALE,House for sale,"$325,000",$325K,"1302 Cobb Ct, Woodbridge, VA 22191",3.0,2.0,1196.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Compass,231556000,38.65061,-77.2539,,,12464657.0,1302 Cobb Ct,22191,Woodbridge,VA,38.65061,-77.2539,325000.0,2.0,3.0,1196.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,333000.0,2400.0,True,False,False,FOR_SALE,325000.0,231556000.0,True,False,False,USD,USA,0.49687786960514235,acres,False,304300.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
12400503,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f7812efb9365d878fe4c110dde97cc99-p_e.jpg,True,/homedetails/20820-Grainery-Ct-Ashburn-VA-20147/12400503_zpid/,FOR_SALE,House for sale,"$675,000",$675K,"20820 Grainery Ct, Ashburn, VA 20147",4.0,4.0,3777.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Keller Williams Realty,404356000,39.04048,-77.50166,,,12400503.0,20820 Grainery Ct,20147,Ashburn,VA,39.04048,-77.50166,675000.0,4.0,4.0,3777.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,699200.0,3994.0,True,False,False,FOR_SALE,675000.0,404356000.0,True,False,False,USD,USA,0.28000459136822775,acres,False,829360.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
351212832,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/4cb88a94fed5949ded47f8440f711e5e-p_e.jpg,True,/homedetails/832-Palla-Fair-Rd-Ronceverte-WV-24970/351212832_zpid/,FOR_SALE,House for sale,"$215,000",$215K,"832 Palla Fair Rd, Ronceverte, WV 24970",1.0,1.0,,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"Fathom Realty, LLC",256711000,37.722702,-80.51234,,,351212832.0,832 Palla Fair Rd,24970,Ronceverte,WV,37.722702,-80.51234,215000.0,1.0,1.0,,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,215000.0,256711000.0,True,False,False,USD,USA,22.2,acres,False,,https://photos.zillowstatic.com/fp/a1e8e23bd37cdd66a2f9b2c842e2a172-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
12096234,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2081d15eeb60067b4d619db133c2e3f0-p_e.jpg,True,/homedetails/2209-S-Culpeper-St-Arlington-VA-22206/12096234_zpid/,FOR_SALE,House for sale,"$650,000",$650K,"2209 S Culpeper St, Arlington, VA 22206",4.0,2.0,2544.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,TTR Sothebys International Realty,317956000,38.84547,-77.1066,OPEN_HOUSE,Open: Sun. 12-2pm,12096234.0,2209 S Culpeper St,22206,Arlington,VA,38.84547,-77.1066,650000.0,2.0,4.0,2544.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,654800.0,3099.0,True,False,False,FOR_SALE,650000.0,317956000.0,True,False,False,USD,USA,6000.0,sqft,False,653700.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",,,,,,,,,,,,,,,,,,,
51759529,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b5cd830c8bd040142d88919d6dfa1748-p_e.jpg,True,/homedetails/15113-Bernadette-Ct-Chantilly-VA-20151/51759529_zpid/,FOR_SALE,House for sale,"$635,000",$635K,"15113 Bernadette Ct, Chantilly, VA 20151",4.0,2.0,2012.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,Samson Properties,231556000,38.89353,-77.47085,OPEN_HOUSE,Open: Sun. 1-4pm,51759529.0,15113 Bernadette Ct,20151,Chantilly,VA,38.89353,-77.47085,635000.0,2.0,4.0,2012.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,653300.0,3300.0,True,False,False,FOR_SALE,635000.0,231556000.0,True,False,False,USD,USA,10560.0,sqft,False,596710.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,True,Sun. 1-4pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717369200000}]",,,,,,,,,,,,,,,,,,,
64830479,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/57d05abbe11efdf68aa76a47f1a9930b-p_e.jpg,True,/homedetails/5-Trotter-Cir-Fredericksburg-VA-22407/64830479_zpid/,FOR_SALE,House for sale,"$445,000",$445K,"5 Trotter Cir, Fredericksburg, VA 22407",4.0,3.0,2076.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"Hometown Realty Services, Inc.",231556000,38.2387,-77.51572,,,64830479.0,5 Trotter Cir,22407,Fredericksburg,VA,38.2387,-77.51572,445000.0,3.0,4.0,2076.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,452200.0,2700.0,True,False,False,FOR_SALE,445000.0,231556000.0,True,False,False,USD,USA,0.4300045913682277,acres,False,289300.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
64424851,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6485267a0ce7147730de6c4be42f7061-p_e.jpg,True,/homedetails/13010-Spotswood-Furnace-Rd-Fredericksburg-VA-22407/64424851_zpid/,FOR_SALE,House for sale,"$925,000",$925K,"13010 Spotswood Furnace Rd, Fredericksburg, VA 22407",3.0,4.0,3069.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"1st Choice Better Homes & Land, LC",58756000,38.31429,-77.59683,TIME_ON_INFO,16 hours ago,64424851.0,13010 Spotswood Furnace Rd,22407,Fredericksburg,VA,38.31429,-77.59683,925000.0,4.0,3.0,3069.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,936200.0,4313.0,True,False,False,FOR_SALE,925000.0,58756000.0,True,False,False,USD,USA,16.14,acres,False,530500.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,False,,,,,,,,,,,,,
54831845,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3c36914916069044d95aa5739e6ab6d7-p_e.jpg,True,/homedetails/7831-Hampton-Meadows-Ln-Chesterfield-VA-23832/54831845_zpid/,FOR_SALE,House for sale,"$489,000",$489K,"7831 Hampton Meadows Ln, Chesterfield, VA 23832",4.0,3.0,2370.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,Listing provided by CVRMLS,Real Broker LLC,292660000,37.394165,-77.708595,OPEN_HOUSE,Open: Sun. 2-4pm,54831845.0,7831 Hampton Meadows Ln,23832,Chesterfield,VA,37.394165,-77.708595,489000.0,3.0,4.0,2370.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,509500.0,2814.0,True,False,False,FOR_SALE,489000.0,292660000.0,True,False,False,USD,USA,10105.92,sqft,False,402200.0,,,,True,Sun. 2-4pm,"[{'open_house_start': 1717362000000, 'open_house_end': 1717369200000}]",,,,,,,,,,,,,,,,,,,
63257513,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/24439ecf74192f65b489dd6ba07197af-p_e.jpg,True,/homedetails/7611-Franklin-Rd-Boones-Mill-VA-24065/63257513_zpid/,FOR_SALE,House for sale,"$240,000",$240K,"7611 Franklin Rd, Boones Mill, VA 24065",3.0,2.0,1856.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,345747000,37.150696,-79.96061,,,63257513.0,7611 Franklin Rd,24065,Boones Mill,VA,37.150696,-79.96061,240000.0,2.0,3.0,1856.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,241000.0,1994.0,True,False,False,FOR_SALE,240000.0,345747000.0,True,False,False,USD,USA,2.3,acres,False,184400.0,https://photos.zillowstatic.com/fp/7c4dfe723d5a67004c78f62b2a36412e-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
36848716,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/435bb6982def2cd376eadc5d962f07d0-p_e.jpg,True,/homedetails/1569-Carey-Pl-Frederick-MD-21701/36848716_zpid/,FOR_SALE,House for sale,"$275,000",$275K,"1569 Carey Pl, Frederick, MD 21701",3.0,1.0,1300.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"LPT Realty, LLC",231556000,39.43219,-77.39965,,,36848716.0,1569 Carey Pl,21701,Frederick,MD,39.43219,-77.39965,275000.0,1.0,3.0,1300.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,282100.0,2299.0,True,False,False,FOR_SALE,275000.0,231556000.0,True,False,False,USD,USA,3619.0,sqft,False,236800.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
51817716,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/2b2e49c3d6254262c9f3862472bbc4a1-p_e.jpg,True,/homedetails/6821-Donahue-Ct-Falls-Church-VA-22042/51817716_zpid/,FOR_SALE,House for sale,"$630,000",$630K,"6821 Donahue Ct, Falls Church, VA 22042",3.0,2.0,1188.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,Compass,231556000,38.86381,-77.1817,OPEN_HOUSE,Open: Sun. 1-3pm,51817716.0,6821 Donahue Ct,22042,Falls Church,VA,38.86381,-77.1817,630000.0,2.0,3.0,1188.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,656300.0,3361.0,True,False,False,FOR_SALE,630000.0,231556000.0,True,False,False,USD,USA,0.2636593204775023,acres,False,590300.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",,,,,,,,,,,,,,,,,,,
54520033,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/1f7d9318c37a89c5aad4be0fc0a5131d-p_e.jpg,True,/homedetails/19825-Bethpage-Ct-Ashburn-VA-20147/54520033_zpid/,FOR_SALE,House for sale,"$1,180,000",$1.18M,"19825 Bethpage Ct, Ashburn, VA 20147",3.0,4.0,4715.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,,Keller Williams Realty,231556000,39.06776,-77.4936,SHOWCASE,Showcase,54520033.0,19825 Bethpage Ct,20147,Ashburn,VA,39.06776,-77.4936,1180000.0,4.0,3.0,4715.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,1207000.0,4600.0,True,False,False,FOR_SALE,1180000.0,231556000.0,True,False,False,USD,USA,10019.0,sqft,True,983700.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
107818701,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6cebc612fc9aebd271faa39f8597ffa8-p_e.jpg,True,/homedetails/48-Norwick-Ct-Weyers-Cave-VA-24486/107818701_zpid/,FOR_SALE,House for sale,"$320,000",$320K,"48 Norwick Ct, Weyers Cave, VA 24486",3.0,2.0,1240.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,144384000,38.275005,-78.92054,OPEN_HOUSE,Open: Sun. 1-4pm,107818701.0,48 Norwick Ct,24486,Weyers Cave,VA,38.275005,-78.92054,320000.0,2.0,3.0,1240.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,329100.0,1800.0,True,False,False,FOR_SALE,320000.0,144384000.0,True,False,False,USD,USA,0.26,acres,False,169100.0,,,,True,Sun. 1-4pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717369200000}]",,,,,,,,,,,,,,,,,,,
79005781,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f21987f8b603b5453b47237a99d56280-p_e.jpg,True,/homedetails/3101-Martin-Kings-Rd-Charlottesville-VA-22902/79005781_zpid/,FOR_SALE,House for sale,"$529,000",$529K,"3101 Martin Kings Rd, Charlottesville, VA 22902",4.0,4.0,2725.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,HOWARD HANNA ROY WHEELER REALTY CO.- CHARLOTTESVILLE,250442000,37.91936,-78.392654,OPEN_HOUSE,Open: Sun. 12-2pm,79005781.0,3101 Martin Kings Rd,22902,Charlottesville,VA,37.91936,-78.392654,529000.0,4.0,4.0,2725.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,542400.0,3800.0,True,False,False,FOR_SALE,529000.0,250442000.0,True,False,False,USD,USA,3.53,acres,False,420900.0,https://photos.zillowstatic.com/fp/f1decf996e1a308bb64f64b5052c494c-zillow_web_48_23.jpg,,,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",,,,,,,,,,,,,,,,,,,
79326231,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/8e4ce17825549c2bce4a10b8c13a8012-p_e.jpg,True,/homedetails/224-Yarnell-Ct-Front-Royal-VA-22630/79326231_zpid/,FOR_SALE,House for sale,"$345,000",$345K,"224 Yarnell Ct, Front Royal, VA 22630",3.0,2.0,1248.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,Cardinal Realty Group Inc.,58756000,39.0043,-78.0417,OPEN_HOUSE,Open: Sun. 12-3pm,79326231.0,224 Yarnell Ct,22630,Front Royal,VA,39.0043,-78.0417,345000.0,2.0,3.0,1248.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,347900.0,2435.0,True,False,False,FOR_SALE,345000.0,58756000.0,True,False,False,USD,USA,1.03,acres,False,218500.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,True,Sun. 12-3pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717365600000}]",,,,,,,,,,,,,,,,,,,
92309441,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/3399c37b510c66d778a25f3a6ecf7337-p_e.jpg,True,/homedetails/9610-Sunnyside-Rd-Mc-Kenney-VA-23872/92309441_zpid/,FOR_SALE,House for sale,"$299,900",$300K,"9610 Sunnyside Rd, Mc Kenney, VA 23872",4.0,3.0,1938.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by CVRMLS,United Country Windy Oak Rlty,451149000,36.991707,-77.73665,,,92309441.0,9610 Sunnyside Rd,23872,Mc Kenney,VA,36.991707,-77.73665,299900.0,3.0,4.0,1938.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,,True,False,False,FOR_SALE,299900.0,451149000.0,True,False,False,USD,USA,8.34,acres,False,234600.0,,,,,,,,,,,,,,,,,,,,,,,,,
52006184,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/62b33953166a3cd02fa47056279e63ad-p_e.jpg,True,/homedetails/11871-Mente-Rd-Manassas-VA-20112/52006184_zpid/,FOR_SALE,House for sale,"$725,000",$725K,"11871 Mente Rd, Manassas, VA 20112",4.0,3.0,3108.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"Pearson Smith Realty, LLC",317956000,38.69762,-77.46246,,,52006184.0,11871 Mente Rd,20112,Manassas,VA,38.69762,-77.46246,725000.0,3.0,4.0,3108.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,743500.0,3741.0,True,False,False,FOR_SALE,725000.0,317956000.0,True,False,False,USD,USA,2.51,acres,False,570200.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
244973975,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/07136f0e0d9029c29105999b7eb945ef-p_e.jpg,True,/homedetails/5806-Autumnleaf-Dr-North-Chesterfield-VA-23234/244973975_zpid/,FOR_SALE,House for sale,"$419,900",$420K,"5806 Autumnleaf Dr, North Chesterfield, VA 23234",4.0,3.0,2369.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by CVRMLS,Providence Hill Real Estate,445010000,37.41842,-77.49336,OPEN_HOUSE,Open: Sun. 2-4pm,244973975.0,5806 Autumnleaf Dr,23234,North Chesterfield,VA,37.41842,-77.49336,419900.0,3.0,4.0,2369.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,428100.0,2500.0,True,False,False,FOR_SALE,419900.0,445010000.0,True,False,False,USD,USA,1.2385,acres,False,375300.0,,,,True,Sun. 2-4pm,"[{'open_house_start': 1717362000000, 'open_house_end': 1717369200000}]",,,,,,,,,,,,,,,,,,,
22876375,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/72d906aff53e4c61d30b8a7646ef73b4-p_e.jpg,True,/homedetails/694-Whiskey-Still-Rd-Berkeley-Springs-WV-25411/22876375_zpid/,FOR_SALE,House for sale,"$185,000",$185K,"694 Whiskey Still Rd, Berkeley Springs, WV 25411",3.0,2.0,1931.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,"Dandridge Realty Group, LLC",231556000,39.41964,-78.250374,,,22876375.0,694 Whiskey Still Rd,25411,Berkeley Springs,WV,39.41964,-78.250374,185000.0,2.0,3.0,1931.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,183300.0,1798.0,True,False,False,FOR_SALE,185000.0,231556000.0,True,False,False,USD,USA,4.14,acres,False,154500.0,https://photos.zillowstatic.com/fp/3c0b241c63af930483095615f244c283-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
12505992,ForSale,Non Owner Occupied,https://photos.zillowstatic.com/fp/d8ee04976032341eb530cafdfe2d31c1-p_e.jpg,True,/homedetails/9926-Duryea-Dr-Richmond-VA-23235/12505992_zpid/,FOR_SALE,Foreclosure,"$291,000",$291K,"9926 Duryea Dr, Richmond, VA 23235",4.0,3.0,1950.0,False,False,ForSale,Foreclosure,False,False,False,False,True,False,False,,False,False,Listing provided by CVRMLS,Lifelong Realty Inc,279643000,37.540604,-77.57815,,,12505992.0,9926 Duryea Dr,23235,Richmond,VA,37.540604,-77.57815,291000.0,3.0,4.0,1950.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,311000.0,2550.0,,False,False,FOR_SALE,291000.0,279643000.0,True,False,False,USD,USA,0.6541,acres,False,367000.0,,,,,,,True,,,,,,,,,,,,,,,,,,
108134789,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/110b4ce98682e887bba223c3109c7735-p_e.jpg,True,/homedetails/1111-Skymont-Rd-Staunton-VA-24401/108134789_zpid/,FOR_SALE,House for sale,"$280,000",$280K,"1111 Skymont Rd, Staunton, VA 24401",2.0,2.0,1377.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,WILEY REAL ESTATE-CHARLOTTESVILLE,251857000,38.172306,-79.08234,,,108134789.0,1111 Skymont Rd,24401,Staunton,VA,38.172306,-79.08234,280000.0,2.0,2.0,1377.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,281900.0,1794.0,True,False,False,FOR_SALE,280000.0,251857000.0,True,False,False,USD,USA,10454.4,sqft,False,177120.0,https://photos.zillowstatic.com/fp/f1decf996e1a308bb64f64b5052c494c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,
